BOX_ID,x0,y0,z0,x1,y1,z1,SHELF_ID,BIN_ID,CAJA,DESCRIPCION,CANTIDAD
1,0.0,0.0,0.0,295.0,225.0,350.0,1,1,CAJA #9,ES.BO.16.L,40
1,295.0,0.0,0.0,590.0,225.0,350.0,1,1,CAJA #9,ES.BO.16.L,40
1,0.0,225.0,0.0,295.0,450.0,350.0,1,1,CAJA #9,ES.BO.16.L,40
1,590.0,0.0,0.0,815.0,350.0,295.0,1,1,CAJA #9,ES.BO.16.L,40
1,295.0,225.0,0.0,590.0,450.0,350.0,1,1,CAJA #9,ES.BO.16.L,40
1,0.0,450.0,0.0,295.0,675.0,350.0,1,1,CAJA #9,ES.BO.16.L,40
1,590.0,350.0,0.0,815.0,700.0,295.0,1,1,CAJA #9,ES.BO.16.L,40
1,295.0,450.0,0.0,590.0,675.0,350.0,1,1,CAJA #9,ES.BO.16.L,40
204,0.0,675.0,0.0,250.0,875.0,350.0,1,1,CAJA #4,BOMBA APLICACION JD A-001 (RE223233) GIRO I,1
205,295.0,675.0,0.0,545.0,875.0,350.0,1,1,CAJA #4,BOMBA APLICACION JD A-001 (RE223233) GIRO I,1
5,590.0,700.0,0.0,800.0,880.0,300.0,1,1,CAJA #3,ES.BO.16.L,10
1,0.0,0.0,350.0,295.0,225.0,700.0,2,1,CAJA #9,ES.BO.16.L,40
1,295.0,0.0,350.0,590.0,225.0,700.0,2,1,CAJA #9,ES.BO.16.L,40
1,0.0,225.0,350.0,295.0,450.0,700.0,2,1,CAJA #9,ES.BO.16.L,40
1,590.0,0.0,350.0,815.0,350.0,645.0,2,1,CAJA #9,ES.BO.16.L,40
1,295.0,225.0,350.0,590.0,450.0,700.0,2,1,CAJA #9,ES.BO.16.L,40
1,0.0,450.0,350.0,295.0,675.0,700.0,2,1,CAJA #9,ES.BO.16.L,40
1,590.0,350.0,350.0,815.0,700.0,645.0,2,1,CAJA #9,ES.BO.16.L,40
1,295.0,450.0,350.0,590.0,675.0,700.0,2,1,CAJA #9,ES.BO.16.L,40
206,0.0,675.0,350.0,250.0,875.0,700.0,2,1,CAJA #4,BOMBA APLICACION JD A-001 (RE223233) GIRO I,1
207,295.0,675.0,350.0,545.0,875.0,700.0,2,1,CAJA #4,BOMBA APLICACION JD A-001 (RE223233) GIRO I,1
5,590.0,700.0,350.0,800.0,880.0,650.0,2,1,CAJA #3,ES.BO.16.L,10
1,0.0,0.0,700.0,295.0,225.0,1050.0,3,1,CAJA #9,ES.BO.16.L,40
1,295.0,0.0,700.0,590.0,225.0,1050.0,3,1,CAJA #9,ES.BO.16.L,40
1,0.0,225.0,700.0,295.0,450.0,1050.0,3,1,CAJA #9,ES.BO.16.L,40
1,590.0,0.0,700.0,815.0,350.0,995.0,3,1,CAJA #9,ES.BO.16.L,40
1,295.0,225.0,700.0,590.0,450.0,1050.0,3,1,CAJA #9,ES.BO.16.L,40
1,0.0,450.0,700.0,295.0,675.0,1050.0,3,1,CAJA #9,ES.BO.16.L,40
1,590.0,350.0,700.0,815.0,700.0,995.0,3,1,CAJA #9,ES.BO.16.L,40
1,295.0,450.0,700.0,590.0,675.0,1050.0,3,1,CAJA #9,ES.BO.16.L,40
208,0.0,675.0,700.0,250.0,875.0,1050.0,3,1,CAJA #4,BOMBA APLICACION JD A-001 (RE223233) GIRO I,1
209,295.0,675.0,700.0,545.0,875.0,1050.0,3,1,CAJA #4,BOMBA APLICACION JD A-001 (RE223233) GIRO I,1
5,590.0,700.0,700.0,800.0,880.0,1000.0,3,1,CAJA #3,ES.BO.16.L,10
1,0.0,0.0,0.0,295.0,225.0,350.0,1,2,CAJA #9,ES.BO.16.L,40
1,295.0,0.0,0.0,590.0,225.0,350.0,1,2,CAJA #9,ES.BO.16.L,40
1,0.0,225.0,0.0,295.0,450.0,350.0,1,2,CAJA #9,ES.BO.16.L,40
1,590.0,0.0,0.0,815.0,350.0,295.0,1,2,CAJA #9,ES.BO.16.L,40
1,295.0,225.0,0.0,590.0,450.0,350.0,1,2,CAJA #9,ES.BO.16.L,40
1,0.0,450.0,0.0,295.0,675.0,350.0,1,2,CAJA #9,ES.BO.16.L,40
1,590.0,350.0,0.0,815.0,700.0,295.0,1,2,CAJA #9,ES.BO.16.L,40
1,295.0,450.0,0.0,590.0,675.0,350.0,1,2,CAJA #9,ES.BO.16.L,40
210,0.0,675.0,0.0,250.0,875.0,350.0,1,2,CAJA #4,BOMBA APLICACION JD A-001 (RE223233) GIRO I,1
211,295.0,675.0,0.0,545.0,875.0,350.0,1,2,CAJA #4,BOMBA APLICACION JD A-001 (RE223233) GIRO I,1
5,590.0,700.0,0.0,800.0,880.0,300.0,1,2,CAJA #3,ES.BO.16.L,10
1,0.0,0.0,350.0,295.0,225.0,700.0,2,2,CAJA #9,ES.BO.16.L,40
1,295.0,0.0,350.0,590.0,225.0,700.0,2,2,CAJA #9,ES.BO.16.L,40
1,0.0,225.0,350.0,295.0,450.0,700.0,2,2,CAJA #9,ES.BO.16.L,40
1,590.0,0.0,350.0,815.0,350.0,645.0,2,2,CAJA #9,ES.BO.16.L,40
1,295.0,225.0,350.0,590.0,450.0,700.0,2,2,CAJA #9,ES.BO.16.L,40
1,0.0,450.0,350.0,295.0,675.0,700.0,2,2,CAJA #9,ES.BO.16.L,40
1,590.0,350.0,350.0,815.0,700.0,645.0,2,2,CAJA #9,ES.BO.16.L,40
1,295.0,450.0,350.0,590.0,675.0,700.0,2,2,CAJA #9,ES.BO.16.L,40
212,0.0,675.0,350.0,250.0,875.0,700.0,2,2,CAJA #4,BOMBA APLICACION JD A-001 (RE223233) GIRO I,1
213,295.0,675.0,350.0,545.0,875.0,700.0,2,2,CAJA #4,BOMBA APLICACION JD A-001 (RE223233) GIRO I,1
5,590.0,700.0,350.0,800.0,880.0,650.0,2,2,CAJA #3,ES.BO.16.L,10
2,0.0,0.0,700.0,295.0,225.0,1050.0,3,2,CAJA #9,ES.BO.16.L,40
2,295.0,0.0,700.0,590.0,225.0,1050.0,3,2,CAJA #9,ES.BO.16.L,40
2,0.0,225.0,700.0,295.0,450.0,1050.0,3,2,CAJA #9,ES.BO.16.L,40
2,590.0,0.0,700.0,815.0,350.0,995.0,3,2,CAJA #9,ES.BO.16.L,40
2,295.0,225.0,700.0,590.0,450.0,1050.0,3,2,CAJA #9,ES.BO.16.L,40
2,0.0,450.0,700.0,295.0,675.0,1050.0,3,2,CAJA #9,ES.BO.16.L,40
2,590.0,350.0,700.0,815.0,700.0,995.0,3,2,CAJA #9,ES.BO.16.L,40
2,295.0,450.0,700.0,590.0,675.0,1050.0,3,2,CAJA #9,ES.BO.16.L,40
169,0.0,675.0,700.0,275.0,880.0,945.0,3,2,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-017 (82988360) GIRO D,1
170,295.0,675.0,700.0,570.0,880.0,945.0,3,2,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-017 (82988360) GIRO D,1
5,590.0,700.0,700.0,800.0,880.0,1000.0,3,2,CAJA #3,ES.BO.16.L,10
2,0.0,0.0,0.0,295.0,225.0,350.0,1,3,CAJA #9,ES.BO.16.L,40
2,295.0,0.0,0.0,590.0,225.0,350.0,1,3,CAJA #9,ES.BO.16.L,40
2,0.0,225.0,0.0,295.0,450.0,350.0,1,3,CAJA #9,ES.BO.16.L,40
2,590.0,0.0,0.0,815.0,350.0,295.0,1,3,CAJA #9,ES.BO.16.L,40
2,295.0,225.0,0.0,590.0,450.0,350.0,1,3,CAJA #9,ES.BO.16.L,40
2,0.0,450.0,0.0,295.0,675.0,350.0,1,3,CAJA #9,ES.BO.16.L,40
2,590.0,350.0,0.0,815.0,700.0,295.0,1,3,CAJA #9,ES.BO.16.L,40
2,295.0,450.0,0.0,590.0,675.0,350.0,1,3,CAJA #9,ES.BO.16.L,40
171,0.0,675.0,0.0,275.0,880.0,245.0,1,3,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-017 (82988360) GIRO D,1
172,295.0,675.0,0.0,570.0,880.0,245.0,1,3,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-017 (82988360) GIRO D,1
5,590.0,700.0,0.0,800.0,880.0,300.0,1,3,CAJA #3,ES.BO.16.L,10
2,0.0,0.0,350.0,295.0,225.0,700.0,2,3,CAJA #9,ES.BO.16.L,40
2,295.0,0.0,350.0,590.0,225.0,700.0,2,3,CAJA #9,ES.BO.16.L,40
2,0.0,225.0,350.0,295.0,450.0,700.0,2,3,CAJA #9,ES.BO.16.L,40
2,590.0,0.0,350.0,815.0,350.0,645.0,2,3,CAJA #9,ES.BO.16.L,40
2,295.0,225.0,350.0,590.0,450.0,700.0,2,3,CAJA #9,ES.BO.16.L,40
2,0.0,450.0,350.0,295.0,675.0,700.0,2,3,CAJA #9,ES.BO.16.L,40
2,590.0,350.0,350.0,815.0,700.0,645.0,2,3,CAJA #9,ES.BO.16.L,40
2,295.0,450.0,350.0,590.0,675.0,700.0,2,3,CAJA #9,ES.BO.16.L,40
173,0.0,675.0,350.0,275.0,880.0,595.0,2,3,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-017 (82988360) GIRO D,1
174,295.0,675.0,350.0,570.0,880.0,595.0,2,3,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-017 (82988360) GIRO D,1
5,590.0,700.0,350.0,800.0,880.0,650.0,2,3,CAJA #3,ES.BO.16.L,10
2,0.0,0.0,700.0,295.0,225.0,1050.0,3,3,CAJA #9,ES.BO.16.L,40
2,295.0,0.0,700.0,590.0,225.0,1050.0,3,3,CAJA #9,ES.BO.16.L,40
2,0.0,225.0,700.0,295.0,450.0,1050.0,3,3,CAJA #9,ES.BO.16.L,40
2,590.0,0.0,700.0,815.0,350.0,995.0,3,3,CAJA #9,ES.BO.16.L,40
2,295.0,225.0,700.0,590.0,450.0,1050.0,3,3,CAJA #9,ES.BO.16.L,40
2,0.0,450.0,700.0,295.0,675.0,1050.0,3,3,CAJA #9,ES.BO.16.L,40
2,590.0,350.0,700.0,815.0,700.0,995.0,3,3,CAJA #9,ES.BO.16.L,40
2,295.0,450.0,700.0,590.0,675.0,1050.0,3,3,CAJA #9,ES.BO.16.L,40
175,0.0,675.0,700.0,275.0,880.0,945.0,3,3,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-017 (82988360) GIRO D,1
176,295.0,675.0,700.0,570.0,880.0,945.0,3,3,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-017 (82988360) GIRO D,1
5,590.0,700.0,700.0,800.0,880.0,1000.0,3,3,CAJA #3,ES.BO.16.L,10
2,0.0,0.0,0.0,295.0,225.0,350.0,1,4,CAJA #9,ES.BO.16.L,40
2,295.0,0.0,0.0,590.0,225.0,350.0,1,4,CAJA #9,ES.BO.16.L,40
2,0.0,225.0,0.0,295.0,450.0,350.0,1,4,CAJA #9,ES.BO.16.L,40
2,590.0,0.0,0.0,815.0,350.0,295.0,1,4,CAJA #9,ES.BO.16.L,40
2,295.0,225.0,0.0,590.0,450.0,350.0,1,4,CAJA #9,ES.BO.16.L,40
2,0.0,450.0,0.0,295.0,675.0,350.0,1,4,CAJA #9,ES.BO.16.L,40
2,590.0,350.0,0.0,815.0,700.0,295.0,1,4,CAJA #9,ES.BO.16.L,40
2,295.0,450.0,0.0,590.0,675.0,350.0,1,4,CAJA #9,ES.BO.16.L,40
177,0.0,675.0,0.0,275.0,880.0,245.0,1,4,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-017 (82988360) GIRO D,1
178,295.0,675.0,0.0,570.0,880.0,245.0,1,4,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-017 (82988360) GIRO D,1
5,590.0,700.0,0.0,800.0,880.0,300.0,1,4,CAJA #3,ES.BO.16.L,10
3,0.0,0.0,350.0,295.0,225.0,700.0,2,4,CAJA #9,ES.BO.16.L,40
3,295.0,0.0,350.0,590.0,225.0,700.0,2,4,CAJA #9,ES.BO.16.L,40
3,0.0,225.0,350.0,295.0,450.0,700.0,2,4,CAJA #9,ES.BO.16.L,40
3,590.0,0.0,350.0,815.0,350.0,645.0,2,4,CAJA #9,ES.BO.16.L,40
3,295.0,225.0,350.0,590.0,450.0,700.0,2,4,CAJA #9,ES.BO.16.L,40
3,0.0,450.0,350.0,295.0,675.0,700.0,2,4,CAJA #9,ES.BO.16.L,40
3,590.0,350.0,350.0,815.0,700.0,645.0,2,4,CAJA #9,ES.BO.16.L,40
3,295.0,450.0,350.0,590.0,675.0,700.0,2,4,CAJA #9,ES.BO.16.L,40
179,0.0,675.0,350.0,275.0,880.0,595.0,2,4,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-017 (82988360) GIRO D,1
180,295.0,675.0,350.0,570.0,880.0,595.0,2,4,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-017 (82988360) GIRO D,1
6,590.0,700.0,350.0,800.0,880.0,650.0,2,4,CAJA #3,ES.BO.16.L,10
3,0.0,0.0,700.0,295.0,225.0,1050.0,3,4,CAJA #9,ES.BO.16.L,40
3,295.0,0.0,700.0,590.0,225.0,1050.0,3,4,CAJA #9,ES.BO.16.L,40
3,0.0,225.0,700.0,295.0,450.0,1050.0,3,4,CAJA #9,ES.BO.16.L,40
3,590.0,0.0,700.0,815.0,350.0,995.0,3,4,CAJA #9,ES.BO.16.L,40
3,295.0,225.0,700.0,590.0,450.0,1050.0,3,4,CAJA #9,ES.BO.16.L,40
3,0.0,450.0,700.0,295.0,675.0,1050.0,3,4,CAJA #9,ES.BO.16.L,40
3,590.0,350.0,700.0,815.0,700.0,995.0,3,4,CAJA #9,ES.BO.16.L,40
3,295.0,450.0,700.0,590.0,675.0,1050.0,3,4,CAJA #9,ES.BO.16.L,40
181,0.0,675.0,700.0,275.0,880.0,945.0,3,4,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-017 (82988360) GIRO D,1
182,295.0,675.0,700.0,570.0,880.0,945.0,3,4,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-017 (82988360) GIRO D,1
6,590.0,700.0,700.0,800.0,880.0,1000.0,3,4,CAJA #3,ES.BO.16.L,10
3,0.0,0.0,0.0,295.0,225.0,350.0,1,5,CAJA #9,ES.BO.16.L,40
3,295.0,0.0,0.0,590.0,225.0,350.0,1,5,CAJA #9,ES.BO.16.L,40
3,0.0,225.0,0.0,295.0,450.0,350.0,1,5,CAJA #9,ES.BO.16.L,40
3,590.0,0.0,0.0,815.0,350.0,295.0,1,5,CAJA #9,ES.BO.16.L,40
3,295.0,225.0,0.0,590.0,450.0,350.0,1,5,CAJA #9,ES.BO.16.L,40
3,0.0,450.0,0.0,295.0,675.0,350.0,1,5,CAJA #9,ES.BO.16.L,40
3,590.0,350.0,0.0,815.0,700.0,295.0,1,5,CAJA #9,ES.BO.16.L,40
3,295.0,450.0,0.0,590.0,675.0,350.0,1,5,CAJA #9,ES.BO.16.L,40
183,0.0,675.0,0.0,275.0,880.0,245.0,1,5,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-017 (82988360) GIRO D,1
184,295.0,675.0,0.0,570.0,880.0,245.0,1,5,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-017 (82988360) GIRO D,1
6,590.0,700.0,0.0,800.0,880.0,300.0,1,5,CAJA #3,ES.BO.16.L,10
3,0.0,0.0,350.0,295.0,225.0,700.0,2,5,CAJA #9,ES.BO.16.L,40
3,295.0,0.0,350.0,590.0,225.0,700.0,2,5,CAJA #9,ES.BO.16.L,40
3,0.0,225.0,350.0,295.0,450.0,700.0,2,5,CAJA #9,ES.BO.16.L,40
3,590.0,0.0,350.0,815.0,350.0,645.0,2,5,CAJA #9,ES.BO.16.L,40
3,295.0,225.0,350.0,590.0,450.0,700.0,2,5,CAJA #9,ES.BO.16.L,40
3,0.0,450.0,350.0,295.0,675.0,700.0,2,5,CAJA #9,ES.BO.16.L,40
3,590.0,350.0,350.0,815.0,700.0,645.0,2,5,CAJA #9,ES.BO.16.L,40
3,295.0,450.0,350.0,590.0,675.0,700.0,2,5,CAJA #9,ES.BO.16.L,40
185,0.0,675.0,350.0,275.0,880.0,595.0,2,5,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-017 (82988360) GIRO D,1
186,295.0,675.0,350.0,570.0,880.0,595.0,2,5,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-017 (82988360) GIRO D,1
6,590.0,700.0,350.0,800.0,880.0,650.0,2,5,CAJA #3,ES.BO.16.L,10
3,0.0,0.0,700.0,295.0,225.0,1050.0,3,5,CAJA #9,ES.BO.16.L,40
3,295.0,0.0,700.0,590.0,225.0,1050.0,3,5,CAJA #9,ES.BO.16.L,40
3,0.0,225.0,700.0,295.0,450.0,1050.0,3,5,CAJA #9,ES.BO.16.L,40
3,590.0,0.0,700.0,815.0,350.0,995.0,3,5,CAJA #9,ES.BO.16.L,40
3,295.0,225.0,700.0,590.0,450.0,1050.0,3,5,CAJA #9,ES.BO.16.L,40
3,0.0,450.0,700.0,295.0,675.0,1050.0,3,5,CAJA #9,ES.BO.16.L,40
3,590.0,350.0,700.0,815.0,700.0,995.0,3,5,CAJA #9,ES.BO.16.L,40
3,295.0,450.0,700.0,590.0,675.0,1050.0,3,5,CAJA #9,ES.BO.16.L,40
187,0.0,675.0,700.0,275.0,880.0,945.0,3,5,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-017 (82988360) GIRO D,1
188,295.0,675.0,700.0,570.0,880.0,945.0,3,5,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-017 (82988360) GIRO D,1
6,590.0,700.0,700.0,800.0,880.0,1000.0,3,5,CAJA #3,ES.BO.16.L,10
4,0.0,0.0,0.0,295.0,225.0,350.0,1,6,CAJA #9,ES.BO.16.L,40
4,295.0,0.0,0.0,590.0,225.0,350.0,1,6,CAJA #9,ES.BO.16.L,40
4,0.0,225.0,0.0,295.0,450.0,350.0,1,6,CAJA #9,ES.BO.16.L,40
4,590.0,0.0,0.0,815.0,350.0,295.0,1,6,CAJA #9,ES.BO.16.L,40
4,295.0,225.0,0.0,590.0,450.0,350.0,1,6,CAJA #9,ES.BO.16.L,40
4,0.0,450.0,0.0,295.0,675.0,350.0,1,6,CAJA #9,ES.BO.16.L,40
4,590.0,350.0,0.0,815.0,700.0,295.0,1,6,CAJA #9,ES.BO.16.L,40
4,295.0,450.0,0.0,590.0,675.0,350.0,1,6,CAJA #9,ES.BO.16.L,40
189,0.0,675.0,0.0,275.0,880.0,245.0,1,6,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-017 (82988360) GIRO D,1
190,295.0,675.0,0.0,570.0,880.0,245.0,1,6,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-017 (82988360) GIRO D,1
6,590.0,700.0,0.0,800.0,880.0,300.0,1,6,CAJA #3,ES.BO.16.L,10
4,0.0,0.0,350.0,295.0,225.0,700.0,2,6,CAJA #9,ES.BO.16.L,40
4,295.0,0.0,350.0,590.0,225.0,700.0,2,6,CAJA #9,ES.BO.16.L,40
4,0.0,225.0,350.0,295.0,450.0,700.0,2,6,CAJA #9,ES.BO.16.L,40
4,590.0,0.0,350.0,815.0,350.0,645.0,2,6,CAJA #9,ES.BO.16.L,40
4,295.0,225.0,350.0,590.0,450.0,700.0,2,6,CAJA #9,ES.BO.16.L,40
4,0.0,450.0,350.0,295.0,675.0,700.0,2,6,CAJA #9,ES.BO.16.L,40
4,590.0,350.0,350.0,815.0,700.0,645.0,2,6,CAJA #9,ES.BO.16.L,40
4,295.0,450.0,350.0,590.0,675.0,700.0,2,6,CAJA #9,ES.BO.16.L,40
191,0.0,675.0,350.0,275.0,880.0,595.0,2,6,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-017 (82988360) GIRO D,1
192,295.0,675.0,350.0,570.0,880.0,595.0,2,6,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-017 (82988360) GIRO D,1
6,590.0,700.0,350.0,800.0,880.0,650.0,2,6,CAJA #3,ES.BO.16.L,10
4,0.0,0.0,700.0,295.0,225.0,1050.0,3,6,CAJA #9,ES.BO.16.L,40
4,295.0,0.0,700.0,590.0,225.0,1050.0,3,6,CAJA #9,ES.BO.16.L,40
4,0.0,225.0,700.0,295.0,450.0,1050.0,3,6,CAJA #9,ES.BO.16.L,40
4,590.0,0.0,700.0,815.0,350.0,995.0,3,6,CAJA #9,ES.BO.16.L,40
4,295.0,225.0,700.0,590.0,450.0,1050.0,3,6,CAJA #9,ES.BO.16.L,40
4,0.0,450.0,700.0,295.0,675.0,1050.0,3,6,CAJA #9,ES.BO.16.L,40
4,590.0,350.0,700.0,815.0,700.0,995.0,3,6,CAJA #9,ES.BO.16.L,40
4,295.0,450.0,700.0,590.0,675.0,1050.0,3,6,CAJA #9,ES.BO.16.L,40
193,0.0,675.0,700.0,275.0,880.0,945.0,3,6,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-017 (82988360) GIRO D,1
194,295.0,675.0,700.0,570.0,880.0,945.0,3,6,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-024 (73337533) GIRO D,1
6,590.0,700.0,700.0,800.0,880.0,1000.0,3,6,CAJA #3,ES.BO.16.L,10
4,0.0,0.0,0.0,295.0,225.0,350.0,1,7,CAJA #9,ES.BO.16.L,40
4,295.0,0.0,0.0,590.0,225.0,350.0,1,7,CAJA #9,ES.BO.16.L,40
4,0.0,225.0,0.0,295.0,450.0,350.0,1,7,CAJA #9,ES.BO.16.L,40
4,590.0,0.0,0.0,815.0,350.0,295.0,1,7,CAJA #9,ES.BO.16.L,40
4,295.0,225.0,0.0,590.0,450.0,350.0,1,7,CAJA #9,ES.BO.16.L,40
4,0.0,450.0,0.0,295.0,675.0,350.0,1,7,CAJA #9,ES.BO.16.L,40
4,590.0,350.0,0.0,815.0,700.0,295.0,1,7,CAJA #9,ES.BO.16.L,40
4,295.0,450.0,0.0,590.0,675.0,350.0,1,7,CAJA #9,ES.BO.16.L,40
195,0.0,675.0,0.0,275.0,880.0,245.0,1,7,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-024 (73337533) GIRO D,1
196,295.0,675.0,0.0,570.0,880.0,245.0,1,7,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-024 (73337533) GIRO D,1
6,590.0,700.0,0.0,800.0,880.0,300.0,1,7,CAJA #3,ES.BO.16.L,10
4,0.0,0.0,350.0,295.0,225.0,700.0,2,7,CAJA #9,ES.BO.16.L,40
4,295.0,0.0,350.0,590.0,225.0,700.0,2,7,CAJA #9,ES.BO.16.L,40
4,0.0,225.0,350.0,295.0,450.0,700.0,2,7,CAJA #9,ES.BO.16.L,40
4,590.0,0.0,350.0,815.0,350.0,645.0,2,7,CAJA #9,ES.BO.16.L,40
4,295.0,225.0,350.0,590.0,450.0,700.0,2,7,CAJA #9,ES.BO.16.L,40
4,0.0,450.0,350.0,295.0,675.0,700.0,2,7,CAJA #9,ES.BO.16.L,40
4,590.0,350.0,350.0,815.0,700.0,645.0,2,7,CAJA #9,ES.BO.16.L,40
4,295.0,450.0,350.0,590.0,675.0,700.0,2,7,CAJA #9,ES.BO.16.L,40
197,0.0,675.0,350.0,275.0,880.0,595.0,2,7,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-024 (73337533) GIRO D,1
198,295.0,675.0,350.0,570.0,880.0,595.0,2,7,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-024 (73337533) GIRO D,1
6,590.0,700.0,350.0,800.0,880.0,650.0,2,7,CAJA #3,ES.BO.16.L,10
7,0.0,0.0,700.0,295.0,225.0,1050.0,3,7,CAJA #9,EM.BO.14.C11,40
7,295.0,0.0,700.0,590.0,225.0,1050.0,3,7,CAJA #9,EM.BO.14.C11,40
7,0.0,225.0,700.0,295.0,450.0,1050.0,3,7,CAJA #9,EM.BO.14.C11,40
7,590.0,0.0,700.0,815.0,350.0,995.0,3,7,CAJA #9,EM.BO.14.C11,40
7,295.0,225.0,700.0,590.0,450.0,1050.0,3,7,CAJA #9,EM.BO.14.C11,40
7,0.0,450.0,700.0,295.0,675.0,1050.0,3,7,CAJA #9,EM.BO.14.C11,40
7,590.0,350.0,700.0,815.0,700.0,995.0,3,7,CAJA #9,EM.BO.14.C11,40
7,295.0,450.0,700.0,590.0,675.0,1050.0,3,7,CAJA #9,EM.BO.14.C11,40
199,0.0,675.0,700.0,275.0,880.0,945.0,3,7,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-024 (73337533) GIRO D,1
200,295.0,675.0,700.0,570.0,880.0,945.0,3,7,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-024 (73337533) GIRO D,1
11,590.0,700.0,700.0,800.0,880.0,1000.0,3,7,CAJA #3,EM.BO.16.C11,10
7,0.0,0.0,0.0,295.0,225.0,350.0,1,8,CAJA #9,EM.BO.14.C11,40
7,295.0,0.0,0.0,590.0,225.0,350.0,1,8,CAJA #9,EM.BO.14.C11,40
7,0.0,225.0,0.0,295.0,450.0,350.0,1,8,CAJA #9,EM.BO.14.C11,40
7,590.0,0.0,0.0,815.0,350.0,295.0,1,8,CAJA #9,EM.BO.14.C11,40
7,295.0,225.0,0.0,590.0,450.0,350.0,1,8,CAJA #9,EM.BO.14.C11,40
7,0.0,450.0,0.0,295.0,675.0,350.0,1,8,CAJA #9,EM.BO.14.C11,40
7,590.0,350.0,0.0,815.0,700.0,295.0,1,8,CAJA #9,EM.BO.14.C11,40
7,295.0,450.0,0.0,590.0,675.0,350.0,1,8,CAJA #9,EM.BO.14.C11,40
201,0.0,675.0,0.0,275.0,880.0,245.0,1,8,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-024 (73337533) GIRO D,1
202,295.0,675.0,0.0,570.0,880.0,245.0,1,8,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-024 (73337533) GIRO D,1
11,590.0,700.0,0.0,800.0,880.0,300.0,1,8,CAJA #3,EM.BO.16.C11,10
7,0.0,0.0,350.0,295.0,225.0,700.0,2,8,CAJA #9,EM.BO.14.C11,40
7,295.0,0.0,350.0,590.0,225.0,700.0,2,8,CAJA #9,EM.BO.14.C11,40
7,0.0,225.0,350.0,295.0,450.0,700.0,2,8,CAJA #9,EM.BO.14.C11,40
7,590.0,0.0,350.0,815.0,350.0,645.0,2,8,CAJA #9,EM.BO.14.C11,40
7,295.0,225.0,350.0,590.0,450.0,700.0,2,8,CAJA #9,EM.BO.14.C11,40
7,0.0,450.0,350.0,295.0,675.0,700.0,2,8,CAJA #9,EM.BO.14.C11,40
7,590.0,350.0,350.0,815.0,700.0,645.0,2,8,CAJA #9,EM.BO.14.C11,40
7,295.0,450.0,350.0,590.0,675.0,700.0,2,8,CAJA #9,EM.BO.14.C11,40
203,0.0,675.0,350.0,275.0,880.0,595.0,2,8,CAJA #10 (COLOR AZUL),BOMBA APLICACION CNH A-024 (73337533) GIRO D,1
11,590.0,700.0,350.0,800.0,880.0,650.0,2,8,CAJA #3,EM.BO.16.C11,10
11,295.0,675.0,350.0,505.0,855.0,650.0,2,8,CAJA #3,EM.BO.16.C11,10
7,0.0,0.0,700.0,295.0,225.0,1050.0,3,8,CAJA #9,EM.BO.14.C11,40
7,295.0,0.0,700.0,590.0,225.0,1050.0,3,8,CAJA #9,EM.BO.14.C11,40
7,0.0,225.0,700.0,295.0,450.0,1050.0,3,8,CAJA #9,EM.BO.14.C11,40
7,590.0,0.0,700.0,815.0,350.0,995.0,3,8,CAJA #9,EM.BO.14.C11,40
7,295.0,225.0,700.0,590.0,450.0,1050.0,3,8,CAJA #9,EM.BO.14.C11,40
